system,technique,num_logs,duplicated,time_s,PR_time,IN_time,S_time,states,transitions
Oobelib,PRINS-w4,250,1,1065.549,0.018,1055.214,10.317,31811,36410
Oobelib,PRINS-w3,250,1,1044.755,0.016,1033.912,10.827,31811,36410
Oobelib,PRINS-w2,250,1,1051.915,0.015,1041.135,10.766,31811,36410
Oobelib,PRINS-w1,250,1,1084.028,0.015,1073.369,10.643,31811,36410
Oobelib,hybrid-0,250,1,1.55,,,,1220,1519
Oobelib,hybrid-1,250,1,9.441,,,,1195,1484
Oobelib,hybrid-2,250,1,9.525,,,,1105,1368
Oobelib,hybrid-3,250,1,9.586,,,,1104,1366
Oobelib,hybrid-4,250,1,10.525,,,,1104,1366
Oobelib,hybrid-5,250,1,9.679,,,,1104,1366
Oobelib,hybrid-6,250,1,9.378,,,,1104,1366
Oobelib,hybrid-7,250,1,9.289,,,,1104,1366
Oobelib,hybrid-8,250,1,9.68,,,,1104,1366
Oobelib,hybrid-9,250,1,9.274,,,,1104,1366
Oobelib,hybrid-10,250,1,9.353,,,,1104,1366
Oobelib,PRINS-w4,250,1,999.106,0.015,988.876,10.215,31811,36410
Oobelib,PRINS-w3,250,1,1004.089,0.015,993.83,10.243,31811,36410
Oobelib,PRINS-w2,250,1,988.072,0.038,977.384,10.651,31811,36410
Oobelib,PRINS-w1,250,1,1014.365,0.015,1004.089,10.261,31811,36410
Oobelib,hybrid-0,250,1,1.463,,,,1220,1519
Oobelib,hybrid-1,250,1,9.194,,,,1195,1484
Oobelib,hybrid-2,250,1,9.244,,,,1105,1368
Oobelib,hybrid-3,250,1,9.122,,,,1104,1366
Oobelib,hybrid-4,250,1,9.067,,,,1104,1366
Oobelib,hybrid-5,250,1,9.111,,,,1104,1366
Oobelib,hybrid-6,250,1,9.235,,,,1104,1366
Oobelib,hybrid-7,250,1,9.133,,,,1104,1366
Oobelib,hybrid-8,250,1,9.082,,,,1104,1366
Oobelib,hybrid-9,250,1,9.2,,,,1104,1366
Oobelib,hybrid-10,250,1,9.103,,,,1104,1366
Oobelib,PRINS-w4,250,1,974.191,0.014,963.911,10.266,31811,36410
Oobelib,PRINS-w3,250,1,989.447,0.014,979.172,10.261,31811,36410
Oobelib,PRINS-w2,250,1,994.754,0.039,984.475,10.24,31811,36410
Oobelib,PRINS-w1,250,1,1006.072,0.014,995.829,10.229,31811,36410
Oobelib,hybrid-0,250,1,1.496,,,,1220,1519
Oobelib,hybrid-1,250,1,10.099,,,,1195,1484
Oobelib,hybrid-2,250,1,9.196,,,,1105,1368
Oobelib,hybrid-3,250,1,9.399,,,,1104,1366
Oobelib,hybrid-4,250,1,9.911,,,,1104,1366
Oobelib,hybrid-5,250,1,9.905,,,,1104,1366
Oobelib,hybrid-6,250,1,9.246,,,,1104,1366
Oobelib,hybrid-7,250,1,9.567,,,,1104,1366
Oobelib,hybrid-8,250,1,9.875,,,,1104,1366
Oobelib,hybrid-9,250,1,9.66,,,,1104,1366
Oobelib,hybrid-10,250,1,9.291,,,,1104,1366
Oobelib,PRINS-w4,500,2,2654.432,0.031,2632.816,21.585,55365,65968
Oobelib,PRINS-w3,500,2,2702.196,0.033,2680.868,21.295,55365,65968
Oobelib,PRINS-w2,500,2,2685.572,0.071,2664.112,21.39,55365,65968
Oobelib,PRINS-w1,500,2,2734.003,0.07,2712.196,21.737,55365,65968
Oobelib,hybrid-0,500,2,3.277,,,,867,1172
Oobelib,hybrid-1,500,2,20.358,,,,804,1070
Oobelib,hybrid-2,500,2,20.481,,,,793,1048
Oobelib,hybrid-3,500,2,20.639,,,,741,977
Oobelib,hybrid-4,500,2,20.322,,,,741,977
Oobelib,hybrid-5,500,2,20.507,,,,741,977
Oobelib,hybrid-6,500,2,20.593,,,,741,977
Oobelib,hybrid-7,500,2,20.609,,,,741,977
Oobelib,hybrid-8,500,2,20.428,,,,741,977
Oobelib,hybrid-9,500,2,20.464,,,,741,977
Oobelib,hybrid-10,500,2,20.406,,,,741,977
Oobelib,PRINS-w4,500,2,2655.474,0.033,2633.73,21.711,55365,65968
Oobelib,PRINS-w3,500,2,2824.464,0.038,2802.464,21.962,55365,65968
Oobelib,PRINS-w2,500,2,2662.616,0.08,2640.368,22.167,55365,65968
Oobelib,PRINS-w1,500,2,2746.469,0.073,2724.214,22.182,55365,65968
Oobelib,hybrid-0,500,2,3.434,,,,867,1172
Oobelib,hybrid-1,500,2,22.045,,,,804,1070
Oobelib,hybrid-2,500,2,21.69,,,,793,1048
Oobelib,hybrid-3,500,2,21.99,,,,741,977
Oobelib,hybrid-4,500,2,21.727,,,,741,977
Oobelib,hybrid-5,500,2,21.279,,,,741,977
Oobelib,hybrid-6,500,2,21.404,,,,741,977
Oobelib,hybrid-7,500,2,20.885,,,,741,977
Oobelib,hybrid-8,500,2,21.117,,,,741,977
Oobelib,hybrid-9,500,2,21.64,,,,741,977
Oobelib,hybrid-10,500,2,21.164,,,,741,977
Oobelib,PRINS-w4,500,2,2603.81,0.033,2582.113,21.664,55365,65968
Oobelib,PRINS-w3,500,2,2699.854,0.036,2677.976,21.842,55365,65968
Oobelib,PRINS-w2,500,2,2708.832,0.071,2687.077,21.684,55365,65968
Oobelib,PRINS-w1,500,2,2704.231,0.069,2682.285,21.877,55365,65968
Oobelib,hybrid-0,500,2,3.351,,,,867,1172
Oobelib,hybrid-1,500,2,21.238,,,,804,1070
Oobelib,hybrid-2,500,2,21.331,,,,793,1048
Oobelib,hybrid-3,500,2,21.399,,,,741,977
Oobelib,hybrid-4,500,2,21.262,,,,741,977
Oobelib,hybrid-5,500,2,21.3,,,,741,977
Oobelib,hybrid-6,500,2,21.5,,,,741,977
Oobelib,hybrid-7,500,2,21.254,,,,741,977
Oobelib,hybrid-8,500,2,21.188,,,,741,977
Oobelib,hybrid-9,500,2,21.393,,,,741,977
Oobelib,hybrid-10,500,2,20.927,,,,741,977
Oobelib,PRINS-w4,750,3,2497.709,0.052,2459.731,37.926,95584,109213
Oobelib,PRINS-w3,750,3,2397.023,0.058,2358.675,38.29,95584,109213
Oobelib,PRINS-w2,750,3,2311.08,0.06,2273.618,37.402,95584,109213
Oobelib,PRINS-w1,750,3,2568.296,0.055,2529.752,38.489,95584,109213
Oobelib,hybrid-0,750,3,6.171,,,,1300,1626
Oobelib,hybrid-1,750,3,52.631,,,,1266,1582
Oobelib,hybrid-2,750,3,51.609,,,,1173,1462
Oobelib,hybrid-3,750,3,52.88,,,,1092,1346
Oobelib,hybrid-4,750,3,54.482,,,,1056,1304
Oobelib,hybrid-5,750,3,54.891,,,,1056,1304
Oobelib,hybrid-6,750,3,54.06,,,,1056,1304
Oobelib,hybrid-7,750,3,53.657,,,,1056,1304
Oobelib,hybrid-8,750,3,53.752,,,,1056,1304
Oobelib,hybrid-9,750,3,53.362,,,,1056,1304
Oobelib,hybrid-10,750,3,53.227,,,,1056,1304
Oobelib,PRINS-w4,750,3,2398.729,0.052,2360.642,38.035,95584,109213
Oobelib,PRINS-w3,750,3,2475.061,0.057,2437.299,37.705,95584,109213
Oobelib,PRINS-w2,750,3,2402.583,0.055,2364.955,37.574,95584,109213
Oobelib,PRINS-w1,750,3,2542.207,0.055,2504.613,37.54,95584,109213
Oobelib,hybrid-0,750,3,5.708,,,,1300,1626
Oobelib,hybrid-1,750,3,52.522,,,,1266,1582
Oobelib,hybrid-2,750,3,52.179,,,,1173,1462
Oobelib,hybrid-3,750,3,54.839,,,,1092,1346
Oobelib,hybrid-4,750,3,54.471,,,,1056,1304
Oobelib,hybrid-5,750,3,54.659,,,,1056,1304
Oobelib,hybrid-6,750,3,54.614,,,,1056,1304
Oobelib,hybrid-7,750,3,54.727,,,,1056,1304
Oobelib,hybrid-8,750,3,54.376,,,,1056,1304
Oobelib,hybrid-9,750,3,55.69,,,,1056,1304
Oobelib,hybrid-10,750,3,55.894,,,,1056,1304
Oobelib,PRINS-w4,750,3,2394.078,0.053,2356.916,37.109,95584,109213
Oobelib,PRINS-w3,750,3,2324.583,0.056,2287.443,37.084,95584,109213
Oobelib,PRINS-w2,750,3,2358.656,0.054,2321.458,37.144,95584,109213
Oobelib,PRINS-w1,750,3,2563.212,0.057,2526.104,37.051,95584,109213
Oobelib,hybrid-0,750,3,5.883,,,,1300,1626
Oobelib,hybrid-1,750,3,51.598,,,,1266,1582
Oobelib,hybrid-2,750,3,50.458,,,,1173,1462
Oobelib,hybrid-3,750,3,52.919,,,,1092,1346
Oobelib,hybrid-4,750,3,53.307,,,,1056,1304
Oobelib,hybrid-5,750,3,53.828,,,,1056,1304
Oobelib,hybrid-6,750,3,53.699,,,,1056,1304
Oobelib,hybrid-7,750,3,53.915,,,,1056,1304
Oobelib,hybrid-8,750,3,54.071,,,,1056,1304
Oobelib,hybrid-9,750,3,53.376,,,,1056,1304
Oobelib,hybrid-10,750,3,53.365,,,,1056,1304
Oobelib,PRINS-w4,1000,4,3256.991,0.079,3203.994,52.918,126137,144236
Oobelib,PRINS-w3,1000,4,3133.134,0.077,3079.503,53.553,126137,144236
Oobelib,PRINS-w2,1000,4,3237.461,0.078,3184.041,53.342,126137,144236
Oobelib,PRINS-w1,1000,4,3439.733,0.079,3385.632,54.022,126137,144236
Oobelib,hybrid-0,1000,4,8.302,,,,1305,1626
Oobelib,hybrid-1,1000,4,69.985,,,,1271,1577
Oobelib,hybrid-2,1000,4,69.227,,,,1178,1459
Oobelib,hybrid-3,1000,4,72.994,,,,1097,1346
Oobelib,hybrid-4,1000,4,73.824,,,,1061,1299
Oobelib,hybrid-5,1000,4,73.507,,,,1061,1299
Oobelib,hybrid-6,1000,4,73.963,,,,1061,1299
Oobelib,hybrid-7,1000,4,72.668,,,,1061,1299
Oobelib,hybrid-8,1000,4,72.273,,,,1061,1299
Oobelib,hybrid-9,1000,4,71.936,,,,1061,1299
Oobelib,hybrid-10,1000,4,72.29,,,,1061,1299
Oobelib,PRINS-w4,1000,4,3363.317,0.07,3310.013,53.234,126137,144236
Oobelib,PRINS-w3,1000,4,3286.889,0.08,3233.748,53.061,126137,144236
Oobelib,PRINS-w2,1000,4,3157.517,0.073,3104.276,53.168,126137,144236
Oobelib,PRINS-w1,1000,4,3522.431,0.078,3470.154,52.199,126137,144236
Oobelib,hybrid-0,1000,4,7.856,,,,1305,1626
Oobelib,hybrid-1,1000,4,67.642,,,,1271,1577
Oobelib,hybrid-2,1000,4,67.464,,,,1178,1459
Oobelib,hybrid-3,1000,4,71.665,,,,1097,1346
Oobelib,hybrid-4,1000,4,72.608,,,,1061,1299
Oobelib,hybrid-5,1000,4,73.69,,,,1061,1299
Oobelib,hybrid-6,1000,4,74.077,,,,1061,1299
Oobelib,hybrid-7,1000,4,73.674,,,,1061,1299
Oobelib,hybrid-8,1000,4,74.313,,,,1061,1299
Oobelib,hybrid-9,1000,4,73.634,,,,1061,1299
Oobelib,hybrid-10,1000,4,73.077,,,,1061,1299
Oobelib,PRINS-w4,1000,4,3304.067,0.07,3252.257,51.74,126137,144236
Oobelib,PRINS-w3,1000,4,3349.468,0.08,3296.096,53.292,126137,144236
Oobelib,PRINS-w2,1000,4,3194.479,0.083,3141.727,52.67,126137,144236
Oobelib,PRINS-w1,1000,4,3367.049,0.071,3314.186,52.791,126137,144236
Oobelib,hybrid-0,1000,4,7.775,,,,1305,1626
Oobelib,hybrid-1,1000,4,68.376,,,,1271,1577
Oobelib,hybrid-2,1000,4,67.334,,,,1178,1459
Oobelib,hybrid-3,1000,4,71.514,,,,1097,1346
Oobelib,hybrid-4,1000,4,72.208,,,,1061,1299
Oobelib,hybrid-5,1000,4,72.175,,,,1061,1299
Oobelib,hybrid-6,1000,4,72.001,,,,1061,1299
Oobelib,hybrid-7,1000,4,71.769,,,,1061,1299
Oobelib,hybrid-8,1000,4,72.199,,,,1061,1299
Oobelib,hybrid-9,1000,4,73.284,,,,1061,1299
Oobelib,hybrid-10,1000,4,73.392,,,,1061,1299
Oobelib,PRINS-w4,1250,5,4018.8,0.089,3948.892,69.82,159976,182079
Oobelib,PRINS-w3,1250,5,4138.073,0.1,4068.498,69.476,159976,182079
Oobelib,PRINS-w2,1250,5,4044.641,0.101,3975.334,69.206,159976,182079
Oobelib,PRINS-w1,1250,5,4250.28,0.101,4180.259,69.92,159976,182079
Oobelib,hybrid-0,1250,5,10.02,,,,1306,1620
Oobelib,hybrid-1,1250,5,88.114,,,,1272,1583
Oobelib,hybrid-2,1250,5,87.5,,,,1179,1463
Oobelib,hybrid-3,1250,5,92.387,,,,1098,1348
Oobelib,hybrid-4,1250,5,94.369,,,,1062,1302
Oobelib,hybrid-5,1250,5,95.714,,,,1062,1302
Oobelib,hybrid-6,1250,5,95.953,,,,1062,1302
Oobelib,hybrid-7,1250,5,95.37,,,,1062,1302
Oobelib,hybrid-8,1250,5,94.428,,,,1062,1302
Oobelib,hybrid-9,1250,5,95.524,,,,1062,1302
Oobelib,hybrid-10,1250,5,95.796,,,,1062,1302
Oobelib,PRINS-w4,1250,5,4148.475,0.098,4078.807,69.569,159976,182079
Oobelib,PRINS-w3,1250,5,4279.586,0.18,4209.45,69.956,159976,182079
Oobelib,PRINS-w2,1250,5,4072.632,0.093,4002.349,70.191,159976,182079
Oobelib,PRINS-w1,1250,5,4469.596,0.103,4399.46,70.033,159976,182079
Oobelib,hybrid-0,1250,5,9.401,,,,1306,1620
Oobelib,hybrid-1,1250,5,86.31,,,,1272,1583
Oobelib,hybrid-2,1250,5,86.851,,,,1179,1463
Oobelib,hybrid-3,1250,5,91.204,,,,1098,1348
Oobelib,hybrid-4,1250,5,93.768,,,,1062,1302
Oobelib,hybrid-5,1250,5,96.038,,,,1062,1302
Oobelib,hybrid-6,1250,5,96.572,,,,1062,1302
Oobelib,hybrid-7,1250,5,96.42,,,,1062,1302
Oobelib,hybrid-8,1250,5,95.819,,,,1062,1302
Oobelib,hybrid-9,1250,5,96.134,,,,1062,1302
Oobelib,hybrid-10,1250,5,96.726,,,,1062,1302
Oobelib,PRINS-w4,1250,5,4089.211,0.088,4018.682,70.44,159976,182079
Oobelib,PRINS-w3,1250,5,4230.087,0.182,4160.132,69.773,159976,182079
Oobelib,PRINS-w2,1250,5,4118.452,0.178,4049.388,68.886,159976,182079
Oobelib,PRINS-w1,1250,5,4204.136,0.1,4133.314,70.722,159976,182079
Oobelib,hybrid-0,1250,5,10.349,,,,1306,1620
Oobelib,hybrid-1,1250,5,90.87,,,,1272,1583
Oobelib,hybrid-2,1250,5,91.284,,,,1179,1463
Oobelib,hybrid-3,1250,5,97.486,,,,1098,1348
Oobelib,hybrid-4,1250,5,98.198,,,,1062,1302
Oobelib,hybrid-5,1250,5,97.911,,,,1062,1302
Oobelib,hybrid-6,1250,5,98.168,,,,1062,1302
Oobelib,hybrid-7,1250,5,98.216,,,,1062,1302
Oobelib,hybrid-8,1250,5,98.343,,,,1062,1302
Oobelib,hybrid-9,1250,5,98.092,,,,1062,1302
Oobelib,hybrid-10,1250,5,98.063,,,,1062,1302
Oobelib,PRINS-w4,1500,6,5881.33,0.135,5757.1,124.096,191167,218422
Oobelib,PRINS-w3,1500,6,5751.31,0.154,5624.374,126.782,191167,218422
Oobelib,PRINS-w2,1500,6,5631.899,0.157,5515.616,116.126,191167,218422
Oobelib,PRINS-w1,1500,6,6043.325,0.151,5920.23,122.944,191167,218422
Oobelib,hybrid-0,1500,6,16.351,,,,1300,1626
Oobelib,hybrid-1,1500,6,133.878,,,,1266,1582
Oobelib,hybrid-2,1500,6,128.843,,,,1173,1462
Oobelib,hybrid-3,1500,6,137.685,,,,1092,1346
Oobelib,hybrid-4,1500,6,139.613,,,,1056,1304
Oobelib,hybrid-5,1500,6,142.989,,,,1056,1304
Oobelib,hybrid-6,1500,6,140.613,,,,1056,1304
Oobelib,hybrid-7,1500,6,140.02,,,,1056,1304
Oobelib,hybrid-8,1500,6,139.081,,,,1056,1304
Oobelib,hybrid-9,1500,6,139.534,,,,1056,1304
Oobelib,hybrid-10,1500,6,139.442,,,,1056,1304
Oobelib,PRINS-w4,1500,6,5236.726,0.142,5119.473,117.111,191167,218422
Oobelib,PRINS-w3,1500,6,5370.44,0.149,5260.095,110.195,191167,218422
Oobelib,PRINS-w2,1500,6,5300.542,0.143,5186.96,113.439,191167,218422
Oobelib,PRINS-w1,1500,6,5470.837,0.138,5354.58,116.12,191167,218422
Oobelib,hybrid-0,1500,6,15.006,,,,1300,1626
Oobelib,hybrid-1,1500,6,128.711,,,,1266,1582
Oobelib,hybrid-2,1500,6,129.682,,,,1173,1462
Oobelib,hybrid-3,1500,6,137.056,,,,1092,1346
Oobelib,hybrid-4,1500,6,138.771,,,,1056,1304
Oobelib,hybrid-5,1500,6,138.694,,,,1056,1304
Oobelib,hybrid-6,1500,6,138.615,,,,1056,1304
Oobelib,hybrid-7,1500,6,138.69,,,,1056,1304
Oobelib,hybrid-8,1500,6,138.684,,,,1056,1304
Oobelib,hybrid-9,1500,6,138.74,,,,1056,1304
Oobelib,hybrid-10,1500,6,138.791,,,,1056,1304
Oobelib,PRINS-w4,1500,6,5135.57,0.14,5021.423,114.006,191167,218422
Oobelib,PRINS-w3,1500,6,5190.582,0.144,5080.067,110.372,191167,218422
Oobelib,PRINS-w2,1500,6,5181.121,0.147,5069.293,111.681,191167,218422
Oobelib,PRINS-w1,1500,6,5306.988,0.145,5194.207,112.636,191167,218422
Oobelib,hybrid-0,1500,6,12.982,,,,1300,1626
Oobelib,hybrid-1,1500,6,122.991,,,,1266,1582
Oobelib,hybrid-2,1500,6,122.405,,,,1173,1462
Oobelib,hybrid-3,1500,6,129.396,,,,1092,1346
Oobelib,hybrid-4,1500,6,130.984,,,,1056,1304
Oobelib,hybrid-5,1500,6,131.234,,,,1056,1304
Oobelib,hybrid-6,1500,6,131.287,,,,1056,1304
Oobelib,hybrid-7,1500,6,131.195,,,,1056,1304
Oobelib,hybrid-8,1500,6,131.036,,,,1056,1304
Oobelib,hybrid-9,1500,6,130.98,,,,1056,1304
Oobelib,hybrid-10,1500,6,131.345,,,,1056,1304
Oobelib,PRINS-w4,1750,7,6031.616,0.16,5891.685,139.772,223966,254909
Oobelib,PRINS-w3,1750,7,6439.08,0.177,6298.838,140.065,223966,254909
Oobelib,PRINS-w2,1750,7,6477.252,0.176,6336.302,140.774,223966,254909
Oobelib,PRINS-w1,1750,7,6603.449,0.174,6456.914,146.361,223966,254909
Oobelib,hybrid-0,1750,7,18.37,,,,1306,1620
Oobelib,hybrid-1,1750,7,155.402,,,,1272,1583
Oobelib,hybrid-2,1750,7,155.583,,,,1179,1463
Oobelib,hybrid-3,1750,7,164.482,,,,1098,1348
Oobelib,hybrid-4,1750,7,166.233,,,,1062,1302
Oobelib,hybrid-5,1750,7,165.954,,,,1062,1302
Oobelib,hybrid-6,1750,7,166.312,,,,1062,1302
Oobelib,hybrid-7,1750,7,166.096,,,,1062,1302
Oobelib,hybrid-8,1750,7,166.424,,,,1062,1302
Oobelib,hybrid-9,1750,7,166.488,,,,1062,1302
Oobelib,hybrid-10,1750,7,166.655,,,,1062,1302
Oobelib,PRINS-w4,1750,7,6518.697,0.167,6370.773,147.758,223966,254909
Oobelib,PRINS-w3,1750,7,6579.259,0.177,6437.463,141.619,223966,254909
Oobelib,PRINS-w2,1750,7,6501.427,0.298,6359.168,141.961,223966,254909
Oobelib,PRINS-w1,1750,7,6712.632,0.182,6571.598,140.852,223966,254909
Oobelib,hybrid-0,1750,7,17.251,,,,1306,1620
Oobelib,hybrid-1,1750,7,151.175,,,,1272,1583
Oobelib,hybrid-2,1750,7,150.817,,,,1179,1463
Oobelib,hybrid-3,1750,7,159.699,,,,1098,1348
Oobelib,hybrid-4,1750,7,162.04,,,,1062,1302
Oobelib,hybrid-5,1750,7,161.919,,,,1062,1302
Oobelib,hybrid-6,1750,7,161.877,,,,1062,1302
Oobelib,hybrid-7,1750,7,161.634,,,,1062,1302
Oobelib,hybrid-8,1750,7,161.73,,,,1062,1302
Oobelib,hybrid-9,1750,7,161.967,,,,1062,1302
Oobelib,hybrid-10,1750,7,161.677,,,,1062,1302
Oobelib,PRINS-w4,1750,7,6463.111,0.165,6323.829,139.117,223966,254909
Oobelib,PRINS-w3,1750,7,6871.616,0.178,6729.856,141.583,223966,254909
Oobelib,PRINS-w2,1750,7,6272.869,0.179,6135.226,137.464,223966,254909
Oobelib,PRINS-w1,1750,7,7029.604,0.175,6893.741,135.688,223966,254909
Oobelib,hybrid-0,1750,7,16.284,,,,1306,1620
Oobelib,hybrid-1,1750,7,145.927,,,,1272,1583
Oobelib,hybrid-2,1750,7,145.633,,,,1179,1463
Oobelib,hybrid-3,1750,7,154.283,,,,1098,1348
Oobelib,hybrid-4,1750,7,155.671,,,,1062,1302
Oobelib,hybrid-5,1750,7,155.894,,,,1062,1302
Oobelib,hybrid-6,1750,7,156.337,,,,1062,1302
Oobelib,hybrid-7,1750,7,155.35,,,,1062,1302
Oobelib,hybrid-8,1750,7,155.963,,,,1062,1302
Oobelib,hybrid-9,1750,7,156.426,,,,1062,1302
Oobelib,hybrid-10,1750,7,155.532,,,,1062,1302
Oobelib,PRINS-w4,2000,8,7922.494,0.186,7746.766,175.542,254889,291228
Oobelib,PRINS-w3,2000,8,8053.382,0.202,7876.165,177.015,254889,291228
Oobelib,PRINS-w2,2000,8,7546.6,0.204,7372.954,173.442,254889,291228
Oobelib,PRINS-w1,2000,8,8010.045,0.205,7841.488,168.352,254889,291228
Oobelib,hybrid-0,2000,8,18.684,,,,1300,1626
Oobelib,hybrid-1,2000,8,165.289,,,,1266,1582
Oobelib,hybrid-2,2000,8,165.401,,,,1173,1462
Oobelib,hybrid-3,2000,8,175.134,,,,1092,1346
Oobelib,hybrid-4,2000,8,175.088,,,,1056,1304
Oobelib,hybrid-5,2000,8,175.416,,,,1056,1304
Oobelib,hybrid-6,2000,8,176.006,,,,1056,1304
Oobelib,hybrid-7,2000,8,175.615,,,,1056,1304
Oobelib,hybrid-8,2000,8,176.119,,,,1056,1304
Oobelib,hybrid-9,2000,8,175.922,,,,1056,1304
Oobelib,hybrid-10,2000,8,175.568,,,,1056,1304
Oobelib,PRINS-w4,2000,8,7955.991,0.183,7790.881,164.927,254889,291228
Oobelib,PRINS-w3,2000,8,7330.003,0.21,7157.937,171.856,254889,291228
Oobelib,PRINS-w2,2000,8,7367.915,0.203,7202.589,165.123,254889,291228
Oobelib,PRINS-w1,2000,8,8144.153,0.198,7984.874,159.08,254889,291228
Oobelib,hybrid-0,2000,8,17.94,,,,1300,1626
Oobelib,hybrid-1,2000,8,162.415,,,,1266,1582
Oobelib,hybrid-2,2000,8,160.703,,,,1173,1462
Oobelib,hybrid-3,2000,8,171.167,,,,1092,1346
Oobelib,hybrid-4,2000,8,173.19,,,,1056,1304
Oobelib,hybrid-5,2000,8,173.294,,,,1056,1304
Oobelib,hybrid-6,2000,8,173.087,,,,1056,1304
Oobelib,hybrid-7,2000,8,172.646,,,,1056,1304
Oobelib,hybrid-8,2000,8,171.791,,,,1056,1304
Oobelib,hybrid-9,2000,8,171.583,,,,1056,1304
Oobelib,hybrid-10,2000,8,171.672,,,,1056,1304
Oobelib,PRINS-w4,2000,8,7016.636,0.175,6854.318,162.143,254889,291228
Oobelib,PRINS-w3,2000,8,7207.635,0.195,7050.152,157.288,254889,291228
Oobelib,PRINS-w2,2000,8,6973.928,0.195,6810.98,162.753,254889,291228
Oobelib,PRINS-w1,2000,8,7376.82,0.196,7218.786,157.837,254889,291228
Oobelib,hybrid-0,2000,8,17.821,,,,1300,1626
Oobelib,hybrid-1,2000,8,161.714,,,,1266,1582
Oobelib,hybrid-2,2000,8,161.023,,,,1173,1462
Oobelib,hybrid-3,2000,8,169.976,,,,1092,1346
Oobelib,hybrid-4,2000,8,170.815,,,,1056,1304
Oobelib,hybrid-5,2000,8,171.309,,,,1056,1304
Oobelib,hybrid-6,2000,8,172.461,,,,1056,1304
Oobelib,hybrid-7,2000,8,170.461,,,,1056,1304
Oobelib,hybrid-8,2000,8,172.268,,,,1056,1304
Oobelib,hybrid-9,2000,8,171.613,,,,1056,1304
Oobelib,hybrid-10,2000,8,170.934,,,,1056,1304
Zookeeper,PRINS-w4,216,6,crash,,,,,
Zookeeper,PRINS-w3,216,6,crash,,,,,
Zookeeper,PRINS-w2,216,6,crash,,,,,
Zookeeper,PRINS-w1,216,6,crash,,,,,
Zookeeper,PRINS-w4,252,7,crash,,,,,
Zookeeper,PRINS-w3,252,7,crash,,,,,
Zookeeper,PRINS-w2,252,7,crash,,,,,
Zookeeper,PRINS-w1,252,7,crash,,,,,
Zookeeper,PRINS-w4,288,8,crash,,,,,
Zookeeper,PRINS-w3,288,8,crash,,,,,
Zookeeper,PRINS-w2,288,8,crash,,,,,
Zookeeper,PRINS-w1,288,8,crash,,,,,
Zookeeper,PRINS-w4,36,1,218.122,0.007,209.26,8.855,2673,3660
Zookeeper,PRINS-w3,36,1,209.767,0.009,201.239,8.519,2673,3660
Zookeeper,PRINS-w2,36,1,218.374,0.009,209.568,8.796,2673,3660
Zookeeper,PRINS-w1,36,1,260.022,0.008,251.493,8.52,2673,3660
Zookeeper,hybrid-0,36,1,5713.347,,,,310362,951344
Zookeeper,hybrid-1,36,1,3.215,,,,3184,10667
Zookeeper,hybrid-2,36,1,2.476,,,,1906,5544
Zookeeper,hybrid-3,36,1,2.207,,,,1209,3197
Zookeeper,hybrid-4,36,1,2.139,,,,984,2518
Zookeeper,hybrid-5,36,1,2.139,,,,948,2417
Zookeeper,hybrid-6,36,1,2.179,,,,959,2508
Zookeeper,hybrid-7,36,1,2.125,,,,774,1775
Zookeeper,hybrid-8,36,1,2.122,,,,742,1667
Zookeeper,hybrid-9,36,1,2.129,,,,692,1564
Zookeeper,hybrid-10,36,1,2.169,,,,776,1967
Zookeeper,PRINS-w4,36,1,222.576,0.008,214.065,8.503,2673,3660
Zookeeper,PRINS-w3,36,1,217.849,0.008,209.394,8.447,2673,3660
Zookeeper,PRINS-w2,36,1,227.322,0.008,218.835,8.479,2673,3660
Zookeeper,PRINS-w1,36,1,267.038,0.008,258.523,8.506,2673,3660
Zookeeper,hybrid-0,36,1,5696.466,,,,310362,951344
Zookeeper,hybrid-1,36,1,3.105,,,,3184,10667
Zookeeper,hybrid-2,36,1,2.385,,,,1906,5544
Zookeeper,hybrid-3,36,1,2.142,,,,1209,3197
Zookeeper,hybrid-4,36,1,2.068,,,,984,2518
Zookeeper,hybrid-5,36,1,2.114,,,,948,2417
Zookeeper,hybrid-6,36,1,2.135,,,,959,2508
Zookeeper,hybrid-7,36,1,2.08,,,,774,1775
Zookeeper,hybrid-8,36,1,2.091,,,,742,1667
Zookeeper,hybrid-9,36,1,2.126,,,,692,1564
Zookeeper,hybrid-10,36,1,2.146,,,,776,1967
Zookeeper,PRINS-w4,36,1,216.141,0.008,207.726,8.407,2673,3660
Zookeeper,PRINS-w3,36,1,209.247,0.008,201.125,8.115,2673,3660
Zookeeper,PRINS-w2,36,1,225.049,0.008,216.534,8.507,2673,3660
Zookeeper,PRINS-w1,36,1,265.468,0.008,257.162,8.297,2673,3660
Zookeeper,hybrid-0,36,1,5702.571,,,,310362,951344
Zookeeper,hybrid-1,36,1,3.29,,,,3184,10667
Zookeeper,hybrid-2,36,1,2.478,,,,1906,5544
Zookeeper,hybrid-3,36,1,2.176,,,,1209,3197
Zookeeper,hybrid-4,36,1,2.125,,,,984,2518
Zookeeper,hybrid-5,36,1,2.109,,,,948,2417
Zookeeper,hybrid-6,36,1,2.179,,,,959,2508
Zookeeper,hybrid-7,36,1,2.087,,,,774,1775
Zookeeper,hybrid-8,36,1,2.083,,,,742,1667
Zookeeper,hybrid-9,36,1,2.104,,,,692,1564
Zookeeper,hybrid-10,36,1,2.149,,,,776,1967
