logID,lineID,sid,time,tid,component,message,template,values
2,103,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:12:621+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,104,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:12:993+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,105,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:12:993+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,106,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:12:993+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,107,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:12:995+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,108,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:12:996+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,109,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:276+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,110,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:276+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,111,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:276+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,112,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:278+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,113,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:278+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,114,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:468+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,115,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:468+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,116,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:469+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,117,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:470+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,118,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:470+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,119,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:648+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,120,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:648+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,121,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:648+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,122,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:650+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,123,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:13:650+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,124,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:058+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,125,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:058+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,126,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:058+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,127,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:060+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,128,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:060+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,129,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:327+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,130,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:327+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,131,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:327+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,132,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:328+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,133,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:328+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,134,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:500+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,135,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:501+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,136,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:501+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,137,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:503+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,138,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:14:503+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,139,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:15:720+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,140,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:15:720+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,141,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:15:720+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,142,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:15:721+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,143,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:15:722+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,144,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:16:619+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,145,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:16:619+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,146,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:16:620+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,147,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:16:621+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,148,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:16:621+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,149,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:17:305+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,150,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:17:305+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,151,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:17:306+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,152,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:17:307+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
2,153,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:17:307+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-ulecs.adobe.io/ulecs/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-ulecs.adobe.io/ulecs/v1']
2,154,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:17:858+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
2,155,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:17:858+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
2,156,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T18:11:17:859+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
2,157,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:09:943+0200,23,ngl-lib_NglController,GetRefreshProfile: invoked with initial result: none & GetProfile type: 0,GetRefreshProfile: invoked with initial result: <*> & GetProfile type: <*>,"['none', '0']"
3,1,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:09:947+0200,6,ngl-lib_NglController,ExecuteRequest: request id: 131 api: 12 data?: no workflow?: no,ExecuteRequest: request id: <*> api: <*> data?: <*> workflow?: no,"['131', '12', 'no']"
3,2,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:09:976+0200,57,ngl-lib_DataStorage,SaveToStorageImpl: New note created,SaveToStorageImpl: New note created,[]
3,3,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:09:993+0200,42,ngl-lib_SPVerifier,IsValidSignedProfile: Signature verification success,IsValidSignedProfile: Signature verification success,[]
3,4,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:09:994+0200,8,ngl-lib_COPWebAPIConnector,Fetching Information for User : Req-Id-1617dd2b-f5a6-46dc-a04a-6320777ad96e,Fetching Information for User : <*>,['Req-Id-1617dd2b-f5a6-46dc-a04a-6320777ad96e']
3,5,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:09:995+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
3,6,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:09:995+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-cops.adobe.io/asnp/unlicensed/v1,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-cops.adobe.io/asnp/unlicensed/v1']
3,7,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:10:792+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 204,Received Response with status <*>,['204']
3,8,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:10:792+0200,28,ngl-lib_HttpRequestDelegate,Got empty response,Got empty response,[]
3,9,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:10:792+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
3,10,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:10:792+0200,10,ngl-lib_NUSecureProfileFetcher ErrorID=COPRetrieverStatus:13,GetAuthenticatedProfile : Failed to fetch ASNP,GetAuthenticatedProfile : Failed to fetch ASNP,[]
3,11,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:10:798+0200,58,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request about to start,SendHttpRequestSync: Post Request about to start,[]
3,12,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:10:798+0200,60,ngl-lib_HTTPRequestMac,SendHttpRequestSyncInternal: Calling endpoint https://lcs-robs.adobe.io/v1/workflow/error_notification,SendHttpRequestSyncInternal: Calling endpoint <*>,['https://lcs-robs.adobe.io/v1/workflow/error_notification']
3,13,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:11:447+0200,56,ngl-lib_HttpRequestDelegate,Received Response with status 200,Received Response with status <*>,['200']
3,14,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:11:447+0200,67,ngl-lib_HttpRequestDelegate,URLSessionDataTask didReceiveData 479 bytes,URLSessionDataTask didReceiveData <*> bytes,['479']
3,15,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:11:448+0200,59,ngl-lib_HttpRestConnectorForPost,SendHttpRequestSync: Post Request complete,SendHttpRequestSync: Post Request complete,[]
3,16,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:11:448+0200,17,ngl-lib_NglAppLib ErrorID=110,GetLatestNglProfile Status: Unhandled Error,GetLatestNglProfile Status: Unhandled Error,[]
3,17,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:11:448+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 131 api: 12 call-status: 110 profile-status: 403 sequence: subsequent workflow?: yes spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['131', '12', '110', '403', 'subsequent', 'yes', 'no']"
3,18,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:11:448+0200,29,ngl-lib_NglController,HandleV2Response: Cannot handle undefined response (request 131 type 9 status 403 sequence subsequent),HandleV2Response: Cannot handle undefined response (request <*> type <*> status <*> sequence <*>),"['131', '9', '403', 'subsequent']"
3,19,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:11:448+0200,54,ngl-lib_NglController,ProcessV2Profile: request id: 131 api: 12 call-status: 110 profile-status: 403 sequence: subsequent workflow?: yes spinner?: no,ProcessV2Profile: request id: <*> api: <*> call-status: <*> profile-status: <*> sequence: <*> workflow?: <*> spinner?: <*>,"['131', '12', '110', '403', 'subsequent', 'yes', 'no']"
3,20,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T19:11:11:448+0200,55,ngl-lib_NglController,ProcessV2Profile: Subsequent profile failure: existing profile status 403,ProcessV2Profile: Subsequent profile failure: existing profile status <*>,['403']
3,21,4733baec-314f-431a-8c90-e493e5d60b6a.1590241250970,2020-06-03T20:11:09:840+0200,23,ngl-lib_NglController,GetRefreshProfile: invoked with initial result: none & GetProfile type: 0,GetRefreshProfile: invoked with initial result: <*> & GetProfile type: <*>,"['none', '0']"
